id,focus,signal,slack,drag,confidence,score,lane
l001,retry load,35,33,6,25,143,watch
l002,worker slack,35,34,6,55,175,watch
l003,session drift,35,35,6,85,207,ship
l004,queue pressure,35,36,18,25,113,hold
l005,retry load,35,37,18,55,145,watch
l006,worker slack,35,38,18,85,177,watch
l007,session drift,35,39,34,25,71,hold
l008,queue pressure,35,40,34,55,103,hold
l009,retry load,35,41,34,85,135,watch
l010,worker slack,60,42,6,25,211,ship
l011,session drift,60,43,6,55,243,ship
l012,queue pressure,60,44,6,85,275,ship
l013,retry load,60,45,18,25,181,ship
l014,worker slack,60,46,18,55,213,ship
l015,session drift,60,47,18,85,245,ship
l016,queue pressure,60,48,34,25,139,watch
l017,retry load,60,32,34,55,137,watch
l018,worker slack,60,33,34,85,169,watch
l019,session drift,85,34,6,25,245,ship
l020,queue pressure,85,35,6,55,277,ship
l021,retry load,85,36,6,85,309,ship
l022,worker slack,85,37,18,25,215,ship
l023,session drift,85,38,18,55,247,ship
l024,queue pressure,85,39,18,85,279,ship
l025,retry load,85,40,34,25,173,watch
l026,worker slack,85,41,34,55,205,ship
l027,session drift,85,42,34,85,237,ship
